zone,complex,dong,line,ho,floor,excelRow,price,expectedPrice,difference,absDifference,lowFloor,lowPrice,peakFloor,topFloor
2구역,신현대,115,5,1205,12,2615,49.04,47.729000000000006,1.3109999999999928,1.3109999999999928,1,43.39,12,13
2구역,신현대,115,5,1305,13,2623,48.39,47.33454545454546,1.0554545454545377,1.0554545454545377,1,43.39,12,13
2구역,신현대,115,6,206,2,2536,44.35,43.784454545454544,0.5655454545454575,0.5655454545454575,1,43.39,12,13
2구역,신현대,115,6,306,3,2544,45.51,44.178909090909094,1.3310909090909036,1.3310909090909036,1,43.39,12,13
2구역,신현대,115,6,406,4,2552,47.66,44.57336363636364,3.0866363636363587,3.0866363636363587,1,43.39,12,13
2구역,신현대,115,6,506,5,2560,47.66,44.96781818181818,2.6921818181818153,2.6921818181818153,1,43.39,12,13
2구역,신현대,115,6,606,6,2568,48.39,45.36227272727273,3.027727272727269,3.027727272727269,1,43.39,12,13
2구역,신현대,115,6,706,7,2576,49.04,45.756727272727275,3.283272727272724,3.283272727272724,1,43.39,12,13
2구역,신현대,115,6,806,8,2584,49.04,46.151181818181826,2.8888181818181735,2.8888181818181735,1,43.39,12,13
2구역,신현대,115,6,906,9,2592,49.04,46.54563636363637,2.49436363636363,2.49436363636363,1,43.39,12,13
2구역,신현대,115,6,1006,10,2600,49.04,46.94009090909091,2.0999090909090867,2.0999090909090867,1,43.39,12,13
2구역,신현대,115,6,1106,11,2608,49.04,47.33454545454546,1.7054545454545362,1.7054545454545362,1,43.39,12,13
2구역,신현대,115,6,1206,12,2616,49.04,47.729000000000006,1.3109999999999928,1.3109999999999928,1,43.39,12,13
2구역,신현대,115,6,1306,13,2624,48.39,47.33454545454546,1.0554545454545377,1.0554545454545377,1,43.39,12,13
2구역,신현대,115,7,207,2,2537,44.35,43.784454545454544,0.5655454545454575,0.5655454545454575,1,43.39,12,13
2구역,신현대,115,7,307,3,2545,45.51,44.178909090909094,1.3310909090909036,1.3310909090909036,1,43.39,12,13
2구역,신현대,115,7,407,4,2553,47.66,44.57336363636364,3.0866363636363587,3.0866363636363587,1,43.39,12,13
2구역,신현대,115,7,507,5,2561,47.66,44.96781818181818,2.6921818181818153,2.6921818181818153,1,43.39,12,13
2구역,신현대,115,7,607,6,2569,48.39,45.36227272727273,3.027727272727269,3.027727272727269,1,43.39,12,13
2구역,신현대,115,7,707,7,2577,49.04,45.756727272727275,3.283272727272724,3.283272727272724,1,43.39,12,13
2구역,신현대,115,7,807,8,2585,49.04,46.151181818181826,2.8888181818181735,2.8888181818181735,1,43.39,12,13
2구역,신현대,115,7,907,9,2593,49.04,46.54563636363637,2.49436363636363,2.49436363636363,1,43.39,12,13
2구역,신현대,115,7,1007,10,2601,49.04,46.94009090909091,2.0999090909090867,2.0999090909090867,1,43.39,12,13
2구역,신현대,115,7,1107,11,2609,49.04,47.33454545454546,1.7054545454545362,1.7054545454545362,1,43.39,12,13
2구역,신현대,115,7,1207,12,2617,49.04,47.729000000000006,1.3109999999999928,1.3109999999999928,1,43.39,12,13
2구역,신현대,115,7,1307,13,2625,48.39,47.33454545454546,1.0554545454545377,1.0554545454545377,1,43.39,12,13
2구역,신현대,115,8,208,2,2538,44.35,43.784454545454544,0.5655454545454575,0.5655454545454575,1,43.39,12,13
2구역,신현대,115,8,308,3,2546,45.51,44.178909090909094,1.3310909090909036,1.3310909090909036,1,43.39,12,13
2구역,신현대,115,8,408,4,2554,47.66,44.57336363636364,3.0866363636363587,3.0866363636363587,1,43.39,12,13
2구역,신현대,115,8,508,5,2562,47.66,44.96781818181818,2.6921818181818153,2.6921818181818153,1,43.39,12,13
2구역,신현대,115,8,608,6,2570,48.39,45.36227272727273,3.027727272727269,3.027727272727269,1,43.39,12,13
2구역,신현대,115,8,708,7,2578,49.04,45.756727272727275,3.283272727272724,3.283272727272724,1,43.39,12,13
2구역,신현대,115,8,808,8,2586,49.04,46.151181818181826,2.8888181818181735,2.8888181818181735,1,43.39,12,13
2구역,신현대,115,8,908,9,2594,49.04,46.54563636363637,2.49436363636363,2.49436363636363,1,43.39,12,13
2구역,신현대,115,8,1008,10,2602,49.04,46.94009090909091,2.0999090909090867,2.0999090909090867,1,43.39,12,13
2구역,신현대,115,8,1108,11,2610,49.04,47.33454545454546,1.7054545454545362,1.7054545454545362,1,43.39,12,13
2구역,신현대,115,8,1208,12,2618,49.04,47.729000000000006,1.3109999999999928,1.3109999999999928,1,43.39,12,13
2구역,신현대,115,8,1308,13,2626,48.39,47.33454545454546,1.0554545454545377,1.0554545454545377,1,43.39,12,13
2구역,신현대,116,1,201,2,2635,41.7,41.16081818181818,0.5391818181818238,0.5391818181818238,1,40.79,12,13
2구역,신현대,116,1,301,3,2644,42.78,41.531636363636366,1.248363636363635,1.248363636363635,1,40.79,12,13
2구역,신현대,116,1,401,4,2653,44.77,41.902454545454546,2.867545454545457,2.867545454545457,1,40.79,12,13
2구역,신현대,116,1,501,5,2662,44.77,42.273272727272726,2.496727272727277,2.496727272727277,1,40.79,12,13
2구역,신현대,116,1,601,6,2671,45.47,42.644090909090906,2.825909090909093,2.825909090909093,1,40.79,12,13
2구역,신현대,116,1,701,7,2680,46.05,43.01490909090909,3.035090909090904,3.035090909090904,1,40.79,12,13
2구역,신현대,116,1,801,8,2689,46.05,43.38572727272727,2.6642727272727242,2.6642727272727242,1,40.79,12,13
2구역,신현대,116,1,901,9,2698,46.05,43.75654545454545,2.2934545454545443,2.2934545454545443,1,40.79,12,13
2구역,신현대,116,1,1001,10,2707,46.05,44.12736363636364,1.9226363636363573,1.9226363636363573,1,40.79,12,13
2구역,신현대,116,1,1101,11,2716,46.05,44.49818181818182,1.5518181818181773,1.5518181818181773,1,40.79,12,13
2구역,신현대,116,1,1201,12,2725,46.05,44.869,1.1809999999999974,1.1809999999999974,1,40.79,12,13
2구역,신현대,116,1,1301,13,2734,45.47,44.49818181818182,0.971818181818179,0.971818181818179,1,40.79,12,13
2구역,신현대,116,2,202,2,2636,41.7,41.16081818181818,0.5391818181818238,0.5391818181818238,1,40.79,12,13
2구역,신현대,116,2,302,3,2645,42.78,41.531636363636366,1.248363636363635,1.248363636363635,1,40.79,12,13
2구역,신현대,116,2,402,4,2654,44.77,41.902454545454546,2.867545454545457,2.867545454545457,1,40.79,12,13
2구역,신현대,116,2,502,5,2663,44.77,42.273272727272726,2.496727272727277,2.496727272727277,1,40.79,12,13
2구역,신현대,116,2,602,6,2672,45.47,42.644090909090906,2.825909090909093,2.825909090909093,1,40.79,12,13
2구역,신현대,116,2,702,7,2681,46.05,43.01490909090909,3.035090909090904,3.035090909090904,1,40.79,12,13
2구역,신현대,116,2,802,8,2690,46.05,43.38572727272727,2.6642727272727242,2.6642727272727242,1,40.79,12,13
2구역,신현대,116,2,902,9,2699,46.05,43.75654545454545,2.2934545454545443,2.2934545454545443,1,40.79,12,13
2구역,신현대,116,2,1002,10,2708,46.05,44.12736363636364,1.9226363636363573,1.9226363636363573,1,40.79,12,13
2구역,신현대,116,2,1102,11,2717,46.05,44.49818181818182,1.5518181818181773,1.5518181818181773,1,40.79,12,13
2구역,신현대,116,2,1202,12,2726,46.05,44.869,1.1809999999999974,1.1809999999999974,1,40.79,12,13
2구역,신현대,116,2,1302,13,2735,45.47,44.49818181818182,0.971818181818179,0.971818181818179,1,40.79,12,13
2구역,신현대,116,3,203,2,2637,41.7,41.16081818181818,0.5391818181818238,0.5391818181818238,1,40.79,12,13
2구역,신현대,116,3,303,3,2646,42.78,41.531636363636366,1.248363636363635,1.248363636363635,1,40.79,12,13
2구역,신현대,116,3,403,4,2655,44.77,41.902454545454546,2.867545454545457,2.867545454545457,1,40.79,12,13
2구역,신현대,116,3,503,5,2664,44.77,42.273272727272726,2.496727272727277,2.496727272727277,1,40.79,12,13
2구역,신현대,116,3,603,6,2673,45.47,42.644090909090906,2.825909090909093,2.825909090909093,1,40.79,12,13
2구역,신현대,116,3,703,7,2682,46.05,43.01490909090909,3.035090909090904,3.035090909090904,1,40.79,12,13
2구역,신현대,116,3,803,8,2691,46.05,43.38572727272727,2.6642727272727242,2.6642727272727242,1,40.79,12,13
2구역,신현대,116,3,903,9,2700,46.05,43.75654545454545,2.2934545454545443,2.2934545454545443,1,40.79,12,13
2구역,신현대,116,3,1003,10,2709,46.05,44.12736363636364,1.9226363636363573,1.9226363636363573,1,40.79,12,13
2구역,신현대,116,3,1103,11,2718,46.05,44.49818181818182,1.5518181818181773,1.5518181818181773,1,40.79,12,13
2구역,신현대,116,3,1203,12,2727,46.05,44.869,1.1809999999999974,1.1809999999999974,1,40.79,12,13
2구역,신현대,116,3,1303,13,2736,45.47,44.49818181818182,0.971818181818179,0.971818181818179,1,40.79,12,13
2구역,신현대,116,4,204,2,2638,41.7,41.16081818181818,0.5391818181818238,0.5391818181818238,1,40.79,12,13
2구역,신현대,116,4,304,3,2647,42.78,41.531636363636366,1.248363636363635,1.248363636363635,1,40.79,12,13
2구역,신현대,116,4,404,4,2656,44.77,41.902454545454546,2.867545454545457,2.867545454545457,1,40.79,12,13
2구역,신현대,116,4,504,5,2665,44.77,42.273272727272726,2.496727272727277,2.496727272727277,1,40.79,12,13
2구역,신현대,116,4,604,6,2674,45.47,42.644090909090906,2.825909090909093,2.825909090909093,1,40.79,12,13
2구역,신현대,116,4,704,7,2683,46.05,43.01490909090909,3.035090909090904,3.035090909090904,1,40.79,12,13
2구역,신현대,116,4,804,8,2692,46.05,43.38572727272727,2.6642727272727242,2.6642727272727242,1,40.79,12,13
2구역,신현대,116,4,904,9,2701,46.05,43.75654545454545,2.2934545454545443,2.2934545454545443,1,40.79,12,13
2구역,신현대,116,4,1004,10,2710,46.05,44.12736363636364,1.9226363636363573,1.9226363636363573,1,40.79,12,13
2구역,신현대,116,4,1104,11,2719,46.05,44.49818181818182,1.5518181818181773,1.5518181818181773,1,40.79,12,13
2구역,신현대,116,4,1204,12,2728,46.05,44.869,1.1809999999999974,1.1809999999999974,1,40.79,12,13
2구역,신현대,116,4,1304,13,2737,45.47,44.49818181818182,0.971818181818179,0.971818181818179,1,40.79,12,13
2구역,신현대,116,5,305,3,2648,42.78,42.117000000000004,0.6629999999999967,0.6629999999999967,2,41.7,12,13
2구역,신현대,116,5,405,4,2657,44.77,42.534000000000006,2.235999999999997,2.235999999999997,2,41.7,12,13
2구역,신현대,116,5,505,5,2666,44.77,42.951,1.8190000000000026,1.8190000000000026,2,41.7,12,13
2구역,신현대,116,5,605,6,2675,45.47,43.368,2.1019999999999968,2.1019999999999968,2,41.7,12,13
2구역,신현대,116,5,705,7,2684,46.05,43.785000000000004,2.2649999999999935,2.2649999999999935,2,41.7,12,13
2구역,신현대,116,5,805,8,2693,46.05,44.202000000000005,1.8479999999999919,1.8479999999999919,2,41.7,12,13
2구역,신현대,116,5,905,9,2702,46.05,44.61900000000001,1.4309999999999903,1.4309999999999903,2,41.7,12,13
2구역,신현대,116,5,1005,10,2711,46.05,45.036,1.0139999999999958,1.0139999999999958,2,41.7,12,13
2구역,신현대,116,5,1105,11,2720,46.05,45.453,0.5969999999999942,0.5969999999999942,2,41.7,12,13
2구역,신현대,116,5,1205,12,2729,46.05,45.870000000000005,0.1799999999999926,0.1799999999999926,2,41.7,12,13
2구역,신현대,116,6,206,2,2640,41.28,40.736999999999995,0.5430000000000064,0.5430000000000064,1,40.37,12,13
2구역,신현대,116,6,306,3,2649,42.35,41.104,1.2460000000000022,1.2460000000000022,1,40.37,12,13
2구역,신현대,116,6,406,4,2658,43.04,41.471,1.5690000000000026,1.5690000000000026,1,40.37,12,13
2구역,신현대,116,6,506,5,2667,43.04,41.838,1.2019999999999982,1.2019999999999982,1,40.37,12,13
2구역,신현대,116,6,606,6,2676,43.7,42.205,1.4950000000000045,1.4950000000000045,1,40.37,12,13
2구역,신현대,116,6,706,7,2685,44.29,42.572,1.7179999999999964,1.7179999999999964,1,40.37,12,13
2구역,신현대,116,6,806,8,2694,44.29,42.939,1.350999999999999,1.350999999999999,1,40.37,12,13
2구역,신현대,116,6,906,9,2703,44.29,43.306000000000004,0.9839999999999947,0.9839999999999947,1,40.37,12,13
2구역,신현대,116,6,1006,10,2712,44.29,43.673,0.6169999999999973,0.6169999999999973,1,40.37,12,13
2구역,신현대,116,6,1106,11,2721,44.29,44.040000000000006,0.2499999999999929,0.2499999999999929,1,40.37,12,13
2구역,신현대,116,6,1206,12,2730,44.29,44.407000000000004,-0.11700000000000443,0.11700000000000443,1,40.37,12,13
2구역,신현대,116,6,1306,13,2739,43.7,44.040000000000006,-0.3400000000000034,0.3400000000000034,1,40.37,12,13
2구역,신현대,116,7,207,2,2641,41.28,40.736999999999995,0.5430000000000064,0.5430000000000064,1,40.37,12,13
2구역,신현대,116,7,307,3,2650,42.35,41.104,1.2460000000000022,1.2460000000000022,1,40.37,12,13
2구역,신현대,116,7,407,4,2659,43.04,41.471,1.5690000000000026,1.5690000000000026,1,40.37,12,13
2구역,신현대,116,7,507,5,2668,43.04,41.838,1.2019999999999982,1.2019999999999982,1,40.37,12,13
2구역,신현대,116,7,607,6,2677,43.7,42.205,1.4950000000000045,1.4950000000000045,1,40.37,12,13
2구역,신현대,116,7,707,7,2686,44.29,42.572,1.7179999999999964,1.7179999999999964,1,40.37,12,13
2구역,신현대,116,7,807,8,2695,44.29,42.939,1.350999999999999,1.350999999999999,1,40.37,12,13
2구역,신현대,116,7,907,9,2704,44.29,43.306000000000004,0.9839999999999947,0.9839999999999947,1,40.37,12,13
2구역,신현대,116,7,1007,10,2713,44.29,43.673,0.6169999999999973,0.6169999999999973,1,40.37,12,13
2구역,신현대,116,7,1107,11,2722,44.29,44.040000000000006,0.2499999999999929,0.2499999999999929,1,40.37,12,13
2구역,신현대,116,7,1207,12,2731,44.29,44.407000000000004,-0.11700000000000443,0.11700000000000443,1,40.37,12,13
2구역,신현대,116,7,1307,13,2740,43.7,44.040000000000006,-0.3400000000000034,0.3400000000000034,1,40.37,12,13
2구역,신현대,116,8,208,2,2642,41.28,40.736999999999995,0.5430000000000064,0.5430000000000064,1,40.37,12,13
2구역,신현대,116,8,308,3,2651,42.35,41.104,1.2460000000000022,1.2460000000000022,1,40.37,12,13
2구역,신현대,116,8,408,4,2660,43.04,41.471,1.5690000000000026,1.5690000000000026,1,40.37,12,13
2구역,신현대,116,8,508,5,2669,43.04,41.838,1.2019999999999982,1.2019999999999982,1,40.37,12,13
2구역,신현대,116,8,608,6,2678,43.7,42.205,1.4950000000000045,1.4950000000000045,1,40.37,12,13
2구역,신현대,116,8,708,7,2687,44.29,42.572,1.7179999999999964,1.7179999999999964,1,40.37,12,13
2구역,신현대,116,8,808,8,2696,44.29,42.939,1.350999999999999,1.350999999999999,1,40.37,12,13
2구역,신현대,116,8,908,9,2705,44.29,43.306000000000004,0.9839999999999947,0.9839999999999947,1,40.37,12,13
2구역,신현대,116,8,1008,10,2714,44.29,43.673,0.6169999999999973,0.6169999999999973,1,40.37,12,13
2구역,신현대,116,8,1108,11,2723,44.29,44.040000000000006,0.2499999999999929,0.2499999999999929,1,40.37,12,13
2구역,신현대,116,8,1208,12,2732,44.29,44.407000000000004,-0.11700000000000443,0.11700000000000443,1,40.37,12,13
2구역,신현대,116,8,1308,13,2741,43.7,44.040000000000006,-0.3400000000000034,0.3400000000000034,1,40.37,12,13
2구역,신현대,116,9,209,2,2643,41.28,40.736999999999995,0.5430000000000064,0.5430000000000064,1,40.37,12,13
2구역,신현대,116,9,309,3,2652,42.35,41.104,1.2460000000000022,1.2460000000000022,1,40.37,12,13
2구역,신현대,116,9,409,4,2661,43.04,41.471,1.5690000000000026,1.5690000000000026,1,40.37,12,13
2구역,신현대,116,9,509,5,2670,43.04,41.838,1.2019999999999982,1.2019999999999982,1,40.37,12,13
2구역,신현대,116,9,609,6,2679,43.7,42.205,1.4950000000000045,1.4950000000000045,1,40.37,12,13
2구역,신현대,116,9,709,7,2688,44.29,42.572,1.7179999999999964,1.7179999999999964,1,40.37,12,13
2구역,신현대,116,9,809,8,2697,44.29,42.939,1.350999999999999,1.350999999999999,1,40.37,12,13
2구역,신현대,116,9,909,9,2706,44.29,43.306000000000004,0.9839999999999947,0.9839999999999947,1,40.37,12,13
2구역,신현대,116,9,1009,10,2715,44.29,43.673,0.6169999999999973,0.6169999999999973,1,40.37,12,13
2구역,신현대,116,9,1109,11,2724,44.29,44.040000000000006,0.2499999999999929,0.2499999999999929,1,40.37,12,13
2구역,신현대,116,9,1209,12,2733,44.29,44.407000000000004,-0.11700000000000443,0.11700000000000443,1,40.37,12,13
2구역,신현대,116,9,1309,13,2742,43.7,44.040000000000006,-0.3400000000000034,0.3400000000000034,1,40.37,12,13
2구역,신현대,117,1,201,2,2747,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,117,1,301,3,2751,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,117,1,401,4,2755,67.65,63.20809090909091,4.441909090909093,4.441909090909093,1,61.53,12,13
2구역,신현대,117,1,501,5,2759,67.65,63.76745454545455,3.8825454545454576,3.8825454545454576,1,61.53,12,13
2구역,신현대,117,1,601,6,2763,68.64,64.32681818181818,4.313181818181818,4.313181818181818,1,61.53,12,13
2구역,신현대,117,1,701,7,2767,69.54,64.88618181818183,4.653818181818181,4.653818181818181,1,61.53,12,13
2구역,신현대,117,1,801,8,2771,69.54,65.44554545454545,4.094454545454553,4.094454545454553,1,61.53,12,13
2구역,신현대,117,1,901,9,2775,69.54,66.0049090909091,3.5350909090909113,3.5350909090909113,1,61.53,12,13
2구역,신현대,117,1,1001,10,2779,69.54,66.56427272727274,2.9757272727272692,2.9757272727272692,1,61.53,12,13
2구역,신현대,117,1,1101,11,2783,69.54,67.12363636363636,2.4163636363636414,2.4163636363636414,1,61.53,12,13
2구역,신현대,117,1,1201,12,2787,69.54,67.683,1.8569999999999993,1.8569999999999993,1,61.53,12,13
2구역,신현대,117,1,1301,13,2791,68.64,67.12363636363636,1.5163636363636357,1.5163636363636357,1,61.53,12,13
2구역,신현대,117,2,202,2,2748,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,117,2,302,3,2752,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,117,2,402,4,2756,67.65,63.20809090909091,4.441909090909093,4.441909090909093,1,61.53,12,13
2구역,신현대,117,2,502,5,2760,67.65,63.76745454545455,3.8825454545454576,3.8825454545454576,1,61.53,12,13
2구역,신현대,117,2,602,6,2764,68.64,64.32681818181818,4.313181818181818,4.313181818181818,1,61.53,12,13
2구역,신현대,117,2,702,7,2768,69.54,64.88618181818183,4.653818181818181,4.653818181818181,1,61.53,12,13
2구역,신현대,117,2,802,8,2772,69.54,65.44554545454545,4.094454545454553,4.094454545454553,1,61.53,12,13
2구역,신현대,117,2,902,9,2776,69.54,66.0049090909091,3.5350909090909113,3.5350909090909113,1,61.53,12,13
2구역,신현대,117,2,1002,10,2780,69.54,66.56427272727274,2.9757272727272692,2.9757272727272692,1,61.53,12,13
2구역,신현대,117,2,1102,11,2784,69.54,67.12363636363636,2.4163636363636414,2.4163636363636414,1,61.53,12,13
2구역,신현대,117,2,1202,12,2788,69.54,67.683,1.8569999999999993,1.8569999999999993,1,61.53,12,13
2구역,신현대,117,2,1302,13,2792,68.64,67.12363636363636,1.5163636363636357,1.5163636363636357,1,61.53,12,13
2구역,신현대,117,3,203,2,2749,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,117,3,303,3,2753,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,117,3,403,4,2757,67.65,63.20809090909091,4.441909090909093,4.441909090909093,1,61.53,12,13
2구역,신현대,117,3,503,5,2761,67.65,63.76745454545455,3.8825454545454576,3.8825454545454576,1,61.53,12,13
2구역,신현대,117,3,603,6,2765,68.64,64.32681818181818,4.313181818181818,4.313181818181818,1,61.53,12,13
2구역,신현대,117,3,703,7,2769,69.54,64.88618181818183,4.653818181818181,4.653818181818181,1,61.53,12,13
2구역,신현대,117,3,803,8,2773,69.54,65.44554545454545,4.094454545454553,4.094454545454553,1,61.53,12,13
2구역,신현대,117,3,903,9,2777,69.54,66.0049090909091,3.5350909090909113,3.5350909090909113,1,61.53,12,13
2구역,신현대,117,3,1003,10,2781,69.54,66.56427272727274,2.9757272727272692,2.9757272727272692,1,61.53,12,13
2구역,신현대,117,3,1103,11,2785,69.54,67.12363636363636,2.4163636363636414,2.4163636363636414,1,61.53,12,13
2구역,신현대,117,3,1203,12,2789,69.54,67.683,1.8569999999999993,1.8569999999999993,1,61.53,12,13
2구역,신현대,117,3,1303,13,2793,68.64,67.12363636363636,1.5163636363636357,1.5163636363636357,1,61.53,12,13
2구역,신현대,117,4,204,2,2750,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,117,4,304,3,2754,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,117,4,404,4,2758,67.65,63.20809090909091,4.441909090909093,4.441909090909093,1,61.53,12,13
2구역,신현대,117,4,504,5,2762,67.65,63.76745454545455,3.8825454545454576,3.8825454545454576,1,61.53,12,13
2구역,신현대,117,4,604,6,2766,68.64,64.32681818181818,4.313181818181818,4.313181818181818,1,61.53,12,13
2구역,신현대,117,4,704,7,2770,69.54,64.88618181818183,4.653818181818181,4.653818181818181,1,61.53,12,13
2구역,신현대,117,4,804,8,2774,69.54,65.44554545454545,4.094454545454553,4.094454545454553,1,61.53,12,13
2구역,신현대,117,4,904,9,2778,69.54,66.0049090909091,3.5350909090909113,3.5350909090909113,1,61.53,12,13
2구역,신현대,117,4,1004,10,2782,69.54,66.56427272727274,2.9757272727272692,2.9757272727272692,1,61.53,12,13
2구역,신현대,117,4,1104,11,2786,69.54,67.12363636363636,2.4163636363636414,2.4163636363636414,1,61.53,12,13
2구역,신현대,117,4,1204,12,2790,69.54,67.683,1.8569999999999993,1.8569999999999993,1,61.53,12,13
2구역,신현대,117,4,1304,13,2794,68.64,67.12363636363636,1.5163636363636357,1.5163636363636357,1,61.53,12,13
2구역,신현대,118,1,201,2,2799,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,118,1,301,3,2803,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,118,1,401,4,2807,65.64,63.20809090909091,2.4319090909090875,2.4319090909090875,1,61.53,12,13
2구역,신현대,118,1,501,5,2811,65.64,63.76745454545455,1.8725454545454525,1.8725454545454525,1,61.53,12,13
2구역,신현대,118,1,601,6,2815,66.61,64.32681818181818,2.2831818181818164,2.2831818181818164,1,61.53,12,13
2구역,신현대,118,1,701,7,2819,67.49,64.88618181818183,2.60381818181817,2.60381818181817,1,61.53,12,13
2구역,신현대,118,1,801,8,2823,67.49,65.44554545454545,2.044454545454542,2.044454545454542,1,61.53,12,13
2구역,신현대,118,1,901,9,2827,67.49,66.0049090909091,1.4850909090909,1.4850909090909,1,61.53,12,13
2구역,신현대,118,1,1001,10,2831,67.49,66.56427272727274,0.9257272727272579,0.9257272727272579,1,61.53,12,13
2구역,신현대,118,1,1101,11,2835,67.49,67.12363636363636,0.36636363636363,0.36636363636363,1,61.53,12,13
2구역,신현대,118,1,1201,12,2839,67.49,67.683,-0.19300000000001205,0.19300000000001205,1,61.53,12,13
2구역,신현대,118,1,1301,13,2843,66.61,67.12363636363636,-0.5136363636363654,0.5136363636363654,1,61.53,12,13
2구역,신현대,118,2,202,2,2800,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,118,2,302,3,2804,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,118,2,402,4,2808,65.64,63.20809090909091,2.4319090909090875,2.4319090909090875,1,61.53,12,13
2구역,신현대,118,2,502,5,2812,65.64,63.76745454545455,1.8725454545454525,1.8725454545454525,1,61.53,12,13
2구역,신현대,118,2,602,6,2816,66.61,64.32681818181818,2.2831818181818164,2.2831818181818164,1,61.53,12,13
2구역,신현대,118,2,702,7,2820,67.49,64.88618181818183,2.60381818181817,2.60381818181817,1,61.53,12,13
2구역,신현대,118,2,802,8,2824,67.49,65.44554545454545,2.044454545454542,2.044454545454542,1,61.53,12,13
2구역,신현대,118,2,902,9,2828,67.49,66.0049090909091,1.4850909090909,1.4850909090909,1,61.53,12,13
2구역,신현대,118,2,1002,10,2832,67.49,66.56427272727274,0.9257272727272579,0.9257272727272579,1,61.53,12,13
2구역,신현대,118,2,1102,11,2836,67.49,67.12363636363636,0.36636363636363,0.36636363636363,1,61.53,12,13
2구역,신현대,118,2,1202,12,2840,67.49,67.683,-0.19300000000001205,0.19300000000001205,1,61.53,12,13
2구역,신현대,118,2,1302,13,2844,66.61,67.12363636363636,-0.5136363636363654,0.5136363636363654,1,61.53,12,13
2구역,신현대,118,3,203,2,2801,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,118,3,303,3,2805,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,118,3,403,4,2809,65.64,63.20809090909091,2.4319090909090875,2.4319090909090875,1,61.53,12,13
2구역,신현대,118,3,503,5,2813,65.64,63.76745454545455,1.8725454545454525,1.8725454545454525,1,61.53,12,13
2구역,신현대,118,3,603,6,2817,66.61,64.32681818181818,2.2831818181818164,2.2831818181818164,1,61.53,12,13
2구역,신현대,118,3,703,7,2821,67.49,64.88618181818183,2.60381818181817,2.60381818181817,1,61.53,12,13
2구역,신현대,118,3,803,8,2825,67.49,65.44554545454545,2.044454545454542,2.044454545454542,1,61.53,12,13
2구역,신현대,118,3,903,9,2829,67.49,66.0049090909091,1.4850909090909,1.4850909090909,1,61.53,12,13
2구역,신현대,118,3,1003,10,2833,67.49,66.56427272727274,0.9257272727272579,0.9257272727272579,1,61.53,12,13
2구역,신현대,118,3,1103,11,2837,67.49,67.12363636363636,0.36636363636363,0.36636363636363,1,61.53,12,13
2구역,신현대,118,3,1203,12,2841,67.49,67.683,-0.19300000000001205,0.19300000000001205,1,61.53,12,13
2구역,신현대,118,3,1303,13,2845,66.61,67.12363636363636,-0.5136363636363654,0.5136363636363654,1,61.53,12,13
2구역,신현대,118,4,204,2,2802,63.02,62.089363636363636,0.930636363636367,0.930636363636367,1,61.53,12,13
2구역,신현대,118,4,304,3,2806,64.54,62.64872727272728,1.891272727272728,1.891272727272728,1,61.53,12,13
2구역,신현대,118,4,404,4,2810,65.64,63.20809090909091,2.4319090909090875,2.4319090909090875,1,61.53,12,13
2구역,신현대,118,4,504,5,2814,65.64,63.76745454545455,1.8725454545454525,1.8725454545454525,1,61.53,12,13
2구역,신현대,118,4,604,6,2818,66.61,64.32681818181818,2.2831818181818164,2.2831818181818164,1,61.53,12,13
2구역,신현대,118,4,704,7,2822,67.49,64.88618181818183,2.60381818181817,2.60381818181817,1,61.53,12,13
2구역,신현대,118,4,804,8,2826,67.49,65.44554545454545,2.044454545454542,2.044454545454542,1,61.53,12,13
2구역,신현대,118,4,904,9,2830,67.49,66.0049090909091,1.4850909090909,1.4850909090909,1,61.53,12,13
2구역,신현대,118,4,1004,10,2834,67.49,66.56427272727274,0.9257272727272579,0.9257272727272579,1,61.53,12,13
2구역,신현대,118,4,1104,11,2838,67.49,67.12363636363636,0.36636363636363,0.36636363636363,1,61.53,12,13
2구역,신현대,118,4,1204,12,2842,67.49,67.683,-0.19300000000001205,0.19300000000001205,1,61.53,12,13
2구역,신현대,118,4,1304,13,2846,66.61,67.12363636363636,-0.5136363636363654,0.5136363636363654,1,61.53,12,13
