구역,단지명,동,호,원본공시가격_2026_억,순위기준가격_2026_억,저층기준층,최고가격층,최고층,보정기준
3구역,현대14차,206,1007,40.490000,39.843364,1,12,13,13층 10% 보정
3구역,현대14차,206,1008,39.660000,39.042818,1,12,13,13층 10% 보정
3구역,현대14차,206,1009,39.660000,39.042818,1,12,13,13층 10% 보정
3구역,현대14차,206,1010,39.660000,39.042818,1,12,13,13층 10% 보정
3구역,현대14차,206,1011,39.660000,39.042818,1,12,13,13층 10% 보정
3구역,현대14차,206,1012,39.660000,39.042818,1,12,13,13층 10% 보정
3구역,현대14차,206,1101,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1102,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1103,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1104,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1105,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1106,40.490000,39.663077,1,14,15,15층 10% 보정
3구역,현대14차,206,1107,40.490000,40.178182,1,12,13,13층 10% 보정
3구역,현대14차,206,1108,39.660000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1109,39.660000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1110,39.660000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1111,39.660000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1112,39.660000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1201,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1202,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1203,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1204,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1205,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1206,40.490000,39.946385,1,14,15,15층 10% 보정
3구역,현대14차,206,1207,40.490000,40.513000,1,12,13,13층 10% 보정
3구역,현대14차,206,1208,39.660000,39.699000,1,12,13,13층 10% 보정
3구역,현대14차,206,1209,39.660000,39.699000,1,12,13,13층 10% 보정
3구역,현대14차,206,1210,39.660000,39.699000,1,12,13,13층 10% 보정
3구역,현대14차,206,1211,39.660000,39.699000,1,12,13,13층 10% 보정
3구역,현대14차,206,1212,39.660000,39.699000,1,12,13,13층 10% 보정
3구역,현대14차,206,1301,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1302,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1303,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1304,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1305,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1306,40.490000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1307,39.940000,40.178182,1,12,13,13층 10% 보정
3구역,현대14차,206,1308,39.140000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1309,39.140000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1310,39.140000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1311,39.140000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1312,39.140000,39.370909,1,12,13,13층 10% 보정
3구역,현대14차,206,1401,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1402,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1403,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1404,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1405,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1406,40.490000,40.513000,1,14,15,15층 10% 보정
3구역,현대14차,206,1501,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1502,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1503,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1504,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1505,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대14차,206,1506,39.940000,40.229692,1,14,15,15층 10% 보정
3구역,현대3차,61,101,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,102,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,103,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,104,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,105,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,106,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,107,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,108,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,109,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,110,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,61,201,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,202,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,203,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,204,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,205,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,206,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,207,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,208,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,209,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,210,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,61,301,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,302,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,303,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,304,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,305,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,306,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,307,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,308,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,309,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,310,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,61,401,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,402,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,403,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,404,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,405,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,406,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,407,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,408,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,409,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,410,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,61,501,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,502,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,503,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,504,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,505,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,506,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,507,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,508,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,509,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,510,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,61,601,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,602,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,603,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,604,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,605,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,606,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,607,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,608,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,609,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,610,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,61,701,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,702,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,703,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,704,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,705,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,706,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,707,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,708,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,709,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,710,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,61,801,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,802,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,803,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,804,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,805,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,806,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,807,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,808,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,809,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,810,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,61,901,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,902,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,903,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,904,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,905,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,906,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,907,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,908,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,909,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,910,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,61,1001,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1002,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1003,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1004,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1005,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1006,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1007,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1008,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1009,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1010,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1101,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1102,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1103,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1104,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1105,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1106,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1107,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1108,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1109,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1110,36.760000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,61,1201,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1202,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1203,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1204,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1205,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1206,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1207,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1208,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1209,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,61,1210,36.270000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,101,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,102,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,103,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,104,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,105,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,106,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,107,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,108,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,62,201,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,202,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,203,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,204,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,205,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,206,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,207,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,208,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,62,301,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,302,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,303,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,304,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,305,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,306,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,307,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,308,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,62,401,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,402,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,403,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,404,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,405,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,406,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,407,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,408,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,62,501,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,502,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,503,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,504,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,505,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,506,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,507,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,508,35.020000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,62,601,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,602,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,603,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,604,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,605,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,606,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,607,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,608,35.570000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,62,701,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,702,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,703,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,704,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,705,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,706,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,707,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,708,36.040000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,62,801,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,802,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,803,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,804,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,805,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,806,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,807,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,808,36.040000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,62,901,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,902,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,903,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,904,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,905,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,906,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,907,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,908,36.040000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,62,1001,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1002,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1003,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1004,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1005,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1006,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1007,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1008,36.040000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1101,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1102,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1103,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1104,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1105,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1106,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1107,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1108,36.040000,36.080000,1,11,12,12층 10% 보정
3구역,현대3차,62,1201,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1202,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1203,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1204,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1205,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1206,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1207,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,62,1208,35.570000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,63,101,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,102,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,103,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,104,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,105,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,106,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,107,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,108,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,109,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,110,32.800000,32.800000,1,11,12,12층 10% 보정
3구역,현대3차,63,201,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,202,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,203,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,204,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,205,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,206,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,207,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,208,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,209,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,210,33.550000,33.128000,1,11,12,12층 10% 보정
3구역,현대3차,63,301,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,302,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,303,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,304,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,305,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,306,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,307,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,308,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,309,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,310,34.430000,33.456000,1,11,12,12층 10% 보정
3구역,현대3차,63,401,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,402,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,403,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,404,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,405,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,406,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,407,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,408,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,409,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,410,35.020000,33.784000,1,11,12,12층 10% 보정
3구역,현대3차,63,501,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,502,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,503,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,504,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,505,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,506,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,507,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,508,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,509,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,510,35.710000,34.112000,1,11,12,12층 10% 보정
3구역,현대3차,63,601,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,602,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,603,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,604,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,605,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,606,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,607,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,608,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,609,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,610,36.270000,34.440000,1,11,12,12층 10% 보정
3구역,현대3차,63,701,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,702,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,703,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,704,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,705,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,706,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,707,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,708,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,709,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,710,36.760000,34.768000,1,11,12,12층 10% 보정
3구역,현대3차,63,801,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,802,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,803,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,804,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,805,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,806,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,807,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,808,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,809,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,810,36.760000,35.096000,1,11,12,12층 10% 보정
3구역,현대3차,63,901,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,902,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,903,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,904,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,905,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,906,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,907,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,908,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,909,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,910,36.760000,35.424000,1,11,12,12층 10% 보정
3구역,현대3차,63,1001,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,63,1002,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,63,1003,36.760000,35.752000,1,11,12,12층 10% 보정
3구역,현대3차,63,1004,36.760000,35.752000,1,11,12,12층 10% 보정
